event_id,ubid,source_system,source_record_id,event_type,event_date,event_outcome,event_note
EVT-0001263,KA-BLRU-560058-000255,GST,GST-KA-BLRU-2024-000203,COMPLAINT,2024-10-07,OPEN,citizen/department complaint signal - OPEN
EVT-0000825,KA-BLRU-560024-000167,KSPCB,PCB/BLRU/CTO/2025/00075,CONSENT_APPROVAL,2024-10-05,RESOLVED,pollution consent application/approval signal - RESOLVED
EVT-0001256,KA-BLRR-561203-000253,GST,GST-KA-BLRR-2025-000201,ADDRESS_UPDATE,2024-10-05,EXPIRED,address correction or amendment signal - EXPIRED
EVT-0001542,KA-BLRU-560064-000315,LABOUR,LAB-KA-BLRU-2018-000154,TAX_FILING,2024-10-04,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0001340,KA-BLRU-560058-000270,GST,GST-KA-BLRU-2021-000213,COMPLAINT,2024-10-03,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000118,KA-BLRU-560102-000023,BBMP,BBMP-TL-BOMM-2019-000008,COMPLAINT,2024-10-02,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000642,KA-BLRR-562110-000128,BBMP,BBMP-TL-BENG-2022-000045,RENEWAL,2024-10-02,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0000853,KA-BLRU-560024-000172,LABOUR,LAB-KA-BLRU-2025-000082,TAX_FILING,2024-10-02,APPROVED,tax return or filing activity signal - APPROVED
EVT-0001346,KA-BLRU-560034-000272,UDYAM,UDYAM-KR-BLRU-2017-000134,COMPLAINT,2024-10-02,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000125,KA-BLRU-560085-000024,LABOUR,LAB-KA-BLRU-2015-000012,RENEWAL,2024-10-01,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0000905,KA-BLRU-560102-000182,GST,GST-KA-BLRU-2024-000142,TAX_FILING,2024-10-01,APPROVED,tax return or filing activity signal - APPROVED
EVT-0000959,KA-BLRU-560100-000196,GST,GST-KA-BLRU-2022-000150,ADDRESS_UPDATE,2024-10-01,EXPIRED,address correction or amendment signal - EXPIRED
EVT-0001066,KA-BLRU-560029-000218,KSPCB,PCB/BLRU/CTO/2015/00094,INSPECTION,2024-10-01,PENDING,department inspection or site verification event - PENDING
EVT-0001183,KA-MYS-570018-000240,GST,GST-KA-MYS-2015-000188,ADDRESS_UPDATE,2024-10-01,OK,address correction or amendment signal - OK
EVT-0000604,KA-BLRU-560034-000119,KSPCB,PCB/BLRU/CTE/2022/00053,INSPECTION,2024-09-28,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0000773,KA-BLRU-560085-000156,SHOP,KAR-SHOP-BLRU-2023-000104,TAX_FILING,2024-09-28,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0000150,KA-BLRU-560064-000029,UDYAM,UDYAM-KR-BLRU-2019-000014,COMPLAINT,2024-09-27,NOTICE,citizen/department complaint signal - NOTICE
EVT-0001557,KA-MYS-570016-000318,UDYAM,UDYAM-KR-MYS-2018-000161,TAX_FILING,2024-09-27,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0000947,KA-BLRU-560085-000193,GST,GST-KA-BLRU-2019-000147,TAX_FILING,2024-09-25,OK,tax return or filing activity signal - OK
EVT-0001084,KA-BLRU-560024-000222,SHOP,KAR-SHOP-BLRU-2023-000146,TAX_FILING,2024-09-25,APPROVED,tax return or filing activity signal - APPROVED
EVT-0001219,KA-BLRU-560085-000246,KSPCB,PCB/BLRU/CTE/2025/00107,INSPECTION,2024-09-25,APPROVED,department inspection or site verification event - APPROVED
EVT-0000057,KA-MYS-570001-000013,BBMP,BBMP-TL-CENT-2021-000003,INSPECTION,2024-09-24,NOTICE,department inspection or site verification event - NOTICE
EVT-0000888,KA-MYS-570018-000179,GST,GST-KA-MYS-2021-000140,ADDRESS_UPDATE,2024-09-23,RESOLVED,address correction or amendment signal - RESOLVED
EVT-0001371,KA-BLRU-560029-000276,SHOP,KAR-SHOP-BLRU-2025-000185,ADDRESS_UPDATE,2024-09-23,EXPIRED,address correction or amendment signal - EXPIRED
EVT-0000755,KA-BLRU-560058-000153,LABOUR,LAB-KA-BLRU-2018-000073,INSPECTION,2024-09-22,PENDING,department inspection or site verification event - PENDING
EVT-0001223,KA-BLRR-562110-000247,UDYAM,UDYAM-KR-BLRR-2017-000121,RENEWAL,2024-09-22,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0001062,KA-BLRU-560029-000218,SHOP,KAR-SHOP-BLRU-2017-000143,RENEWAL,2024-09-20,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0001063,KA-BLRU-560029-000218,KSPCB,PCB/BLRU/CTO/2015/00094,COMPLAINT,2024-09-18,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000657,KA-BLRU-560058-000130,GST,GST-KA-BLRU-2021-000097,INSPECTION,2024-09-17,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0000792,KA-TUM-572106-000159,LABOUR,LAB-KA-TUM-2024-000076,COMPLAINT,2024-09-17,OPEN,citizen/department complaint signal - OPEN
EVT-0001141,KA-TUM-572101-000231,SHOP,KAR-SHOP-TUM-2025-000152,COMPLAINT,2024-09-16,OPEN,citizen/department complaint signal - OPEN
EVT-0001379,KA-BLRU-560076-000279,GST,GST-KA-BLRU-2020-000221,ADDRESS_UPDATE,2024-09-15,OK,address correction or amendment signal - OK
EVT-0001524,KA-BLRU-560059-000312,KSPCB,PCB/BLRU/CTE/2017/00141,INSPECTION,2024-09-15,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0000653,KA-BLRU-560043-000129,UDYAM,UDYAM-KR-BLRU-2015-000062,RENEWAL,2024-09-14,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0000750,KA-BLRU-560066-000152,LABOUR,LAB-KA-BLRU-2023-000072,RENEWAL,2024-09-14,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000377,KA-BLRU-560037-000073,GST,GST-KA-BLRU-2023-000057,TAX_FILING,2024-09-12,OK,tax return or filing activity signal - OK
EVT-0000679,KA-BLRR-562110-000135,FACTORY,KFBIS-FAC-BLRR-2021-000068,RENEWAL,2024-09-12,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0000207,KA-BLRU-560085-000041,SHOP,KAR-SHOP-BLRU-2018-000028,RENEWAL,2024-09-11,OK,licence/registration renewal event captured - OK
EVT-0000949,KA-BLRU-560085-000193,GST,GST-KA-BLRU-2019-000147,RENEWAL,2024-09-11,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0000756,KA-BLRU-560058-000153,GST,GST-KA-BLRU-2016-000116,INSPECTION,2024-09-10,OK,department inspection or site verification event - OK
EVT-0000254,KA-BLRU-560076-000051,LABOUR,LAB-KA-BLRU-2023-000025,COMPLAINT,2024-09-09,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000196,KA-BLRU-560085-000038,SHOP,KAR-SHOP-BLRU-2018-000026,INSPECTION,2024-09-07,PENDING,department inspection or site verification event - PENDING
EVT-0000758,KA-BLRU-560058-000153,LABOUR,LAB-KA-BLRU-2018-000073,ADDRESS_UPDATE,2024-09-07,APPROVED,address correction or amendment signal - APPROVED
EVT-0000759,KA-BLRU-560058-000153,BBMP,BBMP-TL-DASA-2017-000055,COMPLAINT,2024-09-06,NOTICE,citizen/department complaint signal - NOTICE
EVT-0001013,KA-MYS-570001-000208,GST,GST-KA-MYS-2020-000160,ADDRESS_UPDATE,2024-09-05,OK,address correction or amendment signal - OK
EVT-0001452,KA-BLRU-560058-000296,LABOUR,LAB-KA-BLRU-2018-000144,COMPLAINT,2024-09-05,OPEN,citizen/department complaint signal - OPEN
EVT-0000899,KA-BLRU-560076-000181,KSPCB,PCB/BLRU/CTE/2018/00082,INSPECTION,2024-09-04,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0000946,KA-BLRU-560085-000193,GST,GST-KA-BLRU-2019-000147,ADDRESS_UPDATE,2024-09-03,RESOLVED,address correction or amendment signal - RESOLVED
EVT-0000987,KA-BLRU-560059-000202,BBMP,BBMP-TL-WEST-2017-000079,RENEWAL,2024-08-31,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000409,KA-BLRU-560068-000080,KSPCB,PCB/BLRU/CTO/2016/00034,RENEWAL,2024-08-29,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0001260,KA-BLRU-560058-000255,LABOUR,LAB-KA-BLRU-2025-000124,INSPECTION,2024-08-29,PENDING,department inspection or site verification event - PENDING
EVT-0001366,KA-BLRU-560029-000276,SHOP,KAR-SHOP-BLRU-2025-000185,ADDRESS_UPDATE,2024-08-28,NOTICE,address correction or amendment signal - NOTICE
EVT-0000195,KA-BLRU-560085-000038,SHOP,KAR-SHOP-BLRU-2018-000026,RENEWAL,2024-08-27,RESOLVED,licence/registration renewal event captured - RESOLVED
EVT-0000856,KA-BLRU-560024-000173,LABOUR,LAB-KA-BLRU-2017-000083,TAX_FILING,2024-08-27,PENDING,tax return or filing activity signal - PENDING
EVT-0000957,KA-BLRU-560100-000196,GST,GST-KA-BLRU-2022-000150,RENEWAL,2024-08-27,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0001339,KA-BLRU-560058-000270,LABOUR,LAB-KA-BLRU-2020-000133,RENEWAL,2024-08-27,RESOLVED,licence/registration renewal event captured - RESOLVED
EVT-0000275,KA-BLRU-560059-000055,SHOP,KAR-SHOP-BLRU-2022-000040,RENEWAL,2024-08-26,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0000220,KA-MYS-570016-000044,UDYAM,UDYAM-KR-MYS-2017-000023,ADDRESS_UPDATE,2024-08-24,PENDING,address correction or amendment signal - PENDING
EVT-0001326,KA-BLRU-560066-000268,LABOUR,LAB-KA-BLRU-2020-000131,COMPLAINT,2024-08-24,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000331,KA-BLRU-560034-000064,GST,GST-KA-BLRU-2021-000051,ADDRESS_UPDATE,2024-08-21,PENDING,address correction or amendment signal - PENDING
EVT-0000757,KA-BLRU-560058-000153,BBMP,BBMP-TL-DASA-2017-000055,TAX_FILING,2024-08-20,PENDING,tax return or filing activity signal - PENDING
EVT-0001229,KA-BLRR-562110-000247,KSPCB,PCB/BLRR/CTE/2019/00108,CONSENT_APPROVAL,2024-08-20,PENDING,pollution consent application/approval signal - PENDING
EVT-0000328,KA-BLRU-560034-000064,FACTORY,KFBIS-FAC-BLRU-2023-000030,COMPLAINT,2024-08-17,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0001065,KA-BLRU-560029-000218,SHOP,KAR-SHOP-BLRU-2017-000143,TAX_FILING,2024-08-17,NOTICE,tax return or filing activity signal - NOTICE
EVT-0001085,KA-BLRU-560024-000222,SHOP,KAR-SHOP-BLRU-2023-000146,INSPECTION,2024-08-17,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0000021,KA-BLRU-560059-000005,SHOP,KAR-SHOP-BLRU-2016-000002,INSPECTION,2024-08-16,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0000911,KA-BLRU-560066-000184,SHOP,KAR-SHOP-BLRU-2018-000123,TAX_FILING,2024-08-16,OK,tax return or filing activity signal - OK
EVT-0001286,KA-BLRU-560029-000261,SHOP,KAR-SHOP-BLRU-2023-000173,COMPLAINT,2024-08-16,OPEN,citizen/department complaint signal - OPEN
EVT-0001377,KA-BLRU-560076-000279,GST,GST-KA-BLRU-2020-000221,RENEWAL,2024-08-15,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000754,KA-BLRU-560058-000153,GST,GST-KA-BLRU-2016-000116,TAX_FILING,2024-08-14,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0000020,KA-BLRU-560059-000005,KSPCB,PCB/BLRU/CTO/2017/00002,ADDRESS_UPDATE,2024-08-13,RESOLVED,address correction or amendment signal - RESOLVED
EVT-0000219,KA-MYS-570016-000044,GST,GST-KA-MYS-2024-000034,INSPECTION,2024-08-12,APPROVED,department inspection or site verification event - APPROVED
EVT-0001075,KA-BLRU-560024-000220,BBMP,BBMP-TL-YELA-2020-000085,COMPLAINT,2024-08-11,NOTICE,citizen/department complaint signal - NOTICE
EVT-0001487,KA-BLRU-560059-000302,GST,GST-KA-BLRU-2016-000242,INSPECTION,2024-08-11,PENDING,department inspection or site verification event - PENDING
EVT-0000822,KA-BLRU-560001-000166,UDYAM,UDYAM-KR-BLRU-2018-000080,RENEWAL,2024-08-09,RESOLVED,licence/registration renewal event captured - RESOLVED
EVT-0001051,KA-BLRU-560064-000215,KSPCB,PCB/BLRU/CTE/2023/00092,INSPECTION,2024-08-09,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0000052,KA-MYS-570001-000012,KSPCB,PCB/MYS/CTO/2023/00006,INSPECTION,2024-08-07,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0000339,KA-BLRU-560076-000065,SHOP,KAR-SHOP-BLRU-2018-000046,ADDRESS_UPDATE,2024-08-06,OK,address correction or amendment signal - OK
EVT-0000001,KA-BLRU-560037-000001,SHOP,KAR-SHOP-BLRU-2016-000001,ADDRESS_UPDATE,2024-08-05,APPROVED,address correction or amendment signal - APPROVED
EVT-0000029,KA-BLRU-560102-000007,SHOP,KAR-SHOP-BLRU-2022-000004,RENEWAL,2024-08-05,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000428,KA-MYS-570016-000082,KSPCB,PCB/MYS/CTE/2023/00035,INSPECTION,2024-08-02,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0001056,KA-MYS-570016-000216,GST,GST-KA-MYS-2024-000167,TAX_FILING,2024-08-02,APPROVED,tax return or filing activity signal - APPROVED
EVT-0001480,KA-BLRU-560059-000302,KSPCB,PCB/BLRU/CTO/2020/00135,TAX_FILING,2024-08-02,OK,tax return or filing activity signal - OK
EVT-0000333,KA-BLRU-560076-000065,GST,GST-KA-BLRU-2020-000052,INSPECTION,2024-08-01,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0000741,KA-BLRU-560066-000149,SHOP,KAR-SHOP-BLRU-2022-000100,ADDRESS_UPDATE,2024-08-01,PENDING,address correction or amendment signal - PENDING
EVT-0000053,KA-MYS-570001-000012,KSPCB,PCB/MYS/CTO/2023/00006,TAX_FILING,2024-07-31,NOTICE,tax return or filing activity signal - NOTICE
EVT-0000361,KA-BLRU-560001-000070,KSPCB,PCB/BLRU/CTE/2020/00028,RENEWAL,2024-07-28,RESOLVED,licence/registration renewal event captured - RESOLVED
EVT-0001376,KA-BLRU-560076-000279,GST,GST-KA-BLRU-2020-000221,COMPLAINT,2024-07-28,OPEN,citizen/department complaint signal - OPEN
EVT-0001086,KA-BLRU-560024-000222,GST,GST-KA-BLRU-2015-000173,COMPLAINT,2024-07-27,OPEN,citizen/department complaint signal - OPEN
EVT-0000433,KA-BLRU-560100-000083,SHOP,KAR-SHOP-BLRU-2022-000058,ADDRESS_UPDATE,2024-07-26,PENDING,address correction or amendment signal - PENDING
EVT-0000878,KA-BLRU-560102-000176,UDYAM,UDYAM-KR-BLRU-2018-000084,RENEWAL,2024-07-26,OK,licence/registration renewal event captured - OK
EVT-0001142,KA-TUM-572101-000231,SHOP,KAR-SHOP-TUM-2025-000152,INSPECTION,2024-07-26,APPROVED,department inspection or site verification event - APPROVED
EVT-0000213,KA-MYS-570016-000042,SHOP,KAR-SHOP-MYS-2025-000029,ADDRESS_UPDATE,2024-07-22,APPROVED,address correction or amendment signal - APPROVED
EVT-0000208,KA-BLRU-560085-000041,BBMP,BBMP-TL-SOUT-2019-000012,RENEWAL,2024-07-21,PENDING,licence/registration renewal event captured - PENDING
EVT-0000335,KA-BLRU-560076-000065,UDYAM,UDYAM-KR-BLRU-2016-000037,INSPECTION,2024-07-21,NOTICE,department inspection or site verification event - NOTICE
EVT-0000352,KA-MYS-570001-000068,BBMP,BBMP-TL-CENT-2019-000022,INSPECTION,2024-07-20,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0000843,KA-MYS-570001-000169,KSPCB,PCB/MYS/CTE/2021/00076,CONSENT_APPROVAL,2024-07-19,APPROVED,pollution consent application/approval signal - APPROVED
EVT-0000835,KA-BLRR-562110-000168,BBMP,BBMP-TL-BENG-2021-000062,TAX_FILING,2024-07-18,NOTICE,tax return or filing activity signal - NOTICE
EVT-0000689,KA-BLRU-560100-000137,GST,GST-KA-BLRU-2024-000103,INSPECTION,2024-07-16,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0000485,KA-MYS-570016-000096,SHOP,KAR-SHOP-MYS-2023-000067,INSPECTION,2024-07-13,OK,department inspection or site verification event - OK
EVT-0000554,KA-TUM-572101-000109,GST,GST-KA-TUM-2023-000081,COMPLAINT,2024-07-12,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000617,KA-BLRU-560024-000123,BBMP,BBMP-TL-YELA-2020-000044,INSPECTION,2024-07-12,PENDING,department inspection or site verification event - PENDING
EVT-0000034,KA-BLRU-560100-000008,KSPCB,PCB/BLRU/CTO/2020/00004,INSPECTION,2024-07-10,PENDING,department inspection or site verification event - PENDING
EVT-0000558,KA-BLRU-560085-000110,GST,GST-KA-BLRU-2025-000082,INSPECTION,2024-07-08,APPROVED,department inspection or site verification event - APPROVED
EVT-0000760,KA-BLRU-560058-000153,SHOP,KAR-SHOP-BLRU-2023-000102,TAX_FILING,2024-07-08,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0001531,KA-BLRU-560034-000314,SHOP,KAR-SHOP-BLRU-2023-000211,TAX_FILING,2024-07-04,OK,tax return or filing activity signal - OK
EVT-0001536,KA-BLRU-560064-000315,LABOUR,LAB-KA-BLRU-2018-000154,INSPECTION,2024-07-04,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0000648,KA-BLRR-562110-000128,LABOUR,LAB-KA-BLRR-2016-000063,INSPECTION,2024-06-29,OK,department inspection or site verification event - OK
EVT-0000800,KA-TUM-572106-000160,BBMP,BBMP-TL-TUMA-2018-000057,TAX_FILING,2024-06-29,PENDING,tax return or filing activity signal - PENDING
EVT-0001225,KA-BLRR-562110-000247,GST,GST-KA-BLRR-2025-000195,RENEWAL,2024-06-29,RESOLVED,licence/registration renewal event captured - RESOLVED
EVT-0001522,KA-BLRU-560059-000312,SHOP,KAR-SHOP-BLRU-2016-000210,COMPLAINT,2024-06-27,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000363,KA-BLRU-560001-000070,GST,GST-KA-BLRU-2016-000054,COMPLAINT,2024-06-26,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000806,KA-BLRU-560037-000162,LABOUR,LAB-KA-BLRU-2015-000078,COMPLAINT,2024-06-26,OPEN,citizen/department complaint signal - OPEN
EVT-0000312,KA-BLRR-562114-000061,LABOUR,LAB-KA-BLRR-2021-000031,ADDRESS_UPDATE,2024-06-25,EXPIRED,address correction or amendment signal - EXPIRED
EVT-0001070,KA-BLRR-562157-000219,LABOUR,LAB-KA-BLRR-2023-000109,INSPECTION,2024-06-25,NOTICE,department inspection or site verification event - NOTICE
EVT-0000291,KA-MYS-570016-000057,FACTORY,KFBIS-FAC-MYS-2018-000025,COMPLAINT,2024-06-24,OPEN,citizen/department complaint signal - OPEN
EVT-0000937,KA-BLRU-560068-000190,LABOUR,LAB-KA-BLRU-2017-000092,INSPECTION,2024-06-24,PENDING,department inspection or site verification event - PENDING
EVT-0000375,KA-BLRU-560037-000073,GST,GST-KA-BLRU-2023-000057,TAX_FILING,2024-06-23,PENDING,tax return or filing activity signal - PENDING
EVT-0000969,KA-BLRU-560059-000198,BBMP,BBMP-TL-WEST-2018-000077,INSPECTION,2024-06-23,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0000970,KA-BLRU-560059-000198,UDYAM,UDYAM-KR-BLRU-2015-000094,COMPLAINT,2024-06-23,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000961,KA-BLRU-560068-000197,BBMP,BBMP-TL-SOUT-2016-000076,COMPLAINT,2024-06-22,OPEN,citizen/department complaint signal - OPEN
EVT-0000397,KA-BLRR-562114-000078,LABOUR,LAB-KA-BLRR-2022-000035,TAX_FILING,2024-06-21,OK,tax return or filing activity signal - OK
EVT-0000364,KA-BLRU-560001-000070,SHOP,KAR-SHOP-BLRU-2017-000050,ADDRESS_UPDATE,2024-06-19,RESOLVED,address correction or amendment signal - RESOLVED
EVT-0000717,KA-BLRU-560076-000145,LABOUR,LAB-KA-BLRU-2017-000068,ADDRESS_UPDATE,2024-06-18,RESOLVED,address correction or amendment signal - RESOLVED
EVT-0001077,KA-BLRU-560024-000220,BBMP,BBMP-TL-YELA-2020-000085,COMPLAINT,2024-06-17,OPEN,citizen/department complaint signal - OPEN
EVT-0001357,KA-BLRR-562114-000274,GST,GST-KA-BLRR-2017-000217,RENEWAL,2024-06-17,OK,licence/registration renewal event captured - OK
EVT-0001151,KA-BLRR-562157-000232,LABOUR,LAB-KA-BLRR-2023-000118,INSPECTION,2024-06-16,OK,department inspection or site verification event - OK
EVT-0000834,KA-BLRR-562110-000168,GST,GST-KA-BLRR-2023-000130,RENEWAL,2024-06-15,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0001061,KA-BLRU-560029-000217,LABOUR,LAB-KA-BLRU-2023-000107,COMPLAINT,2024-06-14,OPEN,citizen/department complaint signal - OPEN
EVT-0000519,KA-TUM-572106-000102,UDYAM,UDYAM-KR-TUM-2024-000050,ADDRESS_UPDATE,2024-06-11,NOTICE,address correction or amendment signal - NOTICE
EVT-0000123,KA-BLRU-560085-000024,LABOUR,LAB-KA-BLRU-2015-000012,TAX_FILING,2024-06-10,PENDING,tax return or filing activity signal - PENDING
EVT-0001242,KA-BLRU-560064-000250,LABOUR,LAB-KA-BLRU-2020-000122,TAX_FILING,2024-06-10,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0001540,KA-BLRU-560064-000315,LABOUR,LAB-KA-BLRU-2018-000154,COMPLAINT,2024-06-09,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0001241,KA-BLRU-560064-000250,SHOP,KAR-SHOP-BLRU-2019-000164,TAX_FILING,2024-06-08,NOTICE,tax return or filing activity signal - NOTICE
EVT-0000788,KA-BLRU-560068-000158,FACTORY,KFBIS-FAC-BLRU-2020-000078,COMPLAINT,2024-06-07,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000256,KA-BLRU-560076-000051,KSPCB,PCB/BLRU/CTO/2021/00019,CONSENT_APPROVAL,2024-06-06,APPROVED,pollution consent application/approval signal - APPROVED
EVT-0000993,KA-BLRU-560068-000204,GST,GST-KA-BLRU-2022-000157,INSPECTION,2024-06-06,NOTICE,department inspection or site verification event - NOTICE
EVT-0000338,KA-BLRU-560076-000065,GST,GST-KA-BLRU-2020-000052,ADDRESS_UPDATE,2024-06-04,APPROVED,address correction or amendment signal - APPROVED
EVT-0000413,KA-BLRU-560068-000080,LABOUR,LAB-KA-BLRU-2018-000037,TAX_FILING,2024-06-04,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0000416,KA-BLRU-560058-000081,UDYAM,UDYAM-KR-BLRU-2023-000041,INSPECTION,2024-06-04,APPROVED,department inspection or site verification event - APPROVED
EVT-0000044,KA-BLRU-560085-000010,SHOP,KAR-SHOP-BLRU-2022-000007,TAX_FILING,2024-06-03,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0000391,KA-MYS-570001-000077,SHOP,KAR-SHOP-MYS-2020-000054,INSPECTION,2024-06-01,PENDING,department inspection or site verification event - PENDING
EVT-0000520,KA-TUM-572106-000102,GST,GST-KA-TUM-2020-000076,RENEWAL,2024-05-31,PENDING,licence/registration renewal event captured - PENDING
EVT-0001477,KA-BLRU-560100-000300,KSPCB,PCB/BLRU/CTO/2017/00134,TAX_FILING,2024-05-31,APPROVED,tax return or filing activity signal - APPROVED
EVT-0000609,KA-BLRR-562110-000120,SHOP,KAR-SHOP-BLRR-2016-000079,COMPLAINT,2024-05-30,NOTICE,citizen/department complaint signal - NOTICE
