source_record_id,source_system,source_system_name,entity_id_ground_truth,business_name,trade_name,owner_name_masked,address,locality,district,district_code,pin_code,ward,zone,business_type,business_category,nic_code,pollution_category,pan_hash,gstin_hash,udyam_hash,phone,email,registration_date,last_event_date,status,employee_count,turnover_band_lakh,ingested_at,data_quality_notes
UDYAM-KR-BLRU-2018-000084,UDYAM,Udyam / MSME Registry,ENT-00176,Siddhi Warehouse Solutions,Siddhi Warehouse Solutions,Owner B,"267, Shed 3rd Phase, HSR Layout, Bangalore Urban, KA - 560102",HSR Layout,Bengaluru Urban,BLRU,560102,Ward-174,Bommanahalli,Logistics / Warehouse,Service,5210,Green,,,,,,2018-05-03,2025-04-29,DORMANT,2,,2026-03-22,pan_hash;gstin_hash;phone;email
GST-KA-MYS-2022-000138,GST,GST Taxpayer Registry,ENT-00177,SRINIDHI HEALTH TRADERS,Srinidhi Health Taders,Managing Partner,"#246, A 3rd Phase, Devaraja Mohalla, Mysuru, KA - 570001",Devaraja Mohalla,Mysuru,MYS,570001,Ward-M01,Central,Pharmacy / Medical Retail,Retail,4772,Green,PAN_952D416D1A8B6D22,GSTIN_AB07863ECBC9E6AF,,,contact0177@examplebiz.in,2022-07-15,2022-10-13,CLOSED,,,2026-02-01,phone
KAR-SHOP-MYS-2017-000119,SHOP,Karnataka Shops and Commercial Establishments,ENT-00177,Srinidhi Health Traders,Srinidhi Health Traders,,"246, A 3rd Phase, Devaraja Mohalla, Mysuru, KA - 570001",Devaraja Mohalla,Mysuru,MYS,570001,Ward-M01,Central,Pharmacy / Medical Retail,Retail,4772,Green,PAN_952D416D1A8B6D22,,,,contact0177@examplebiz.in,2017-03-21,2022-01-03,CLOSED,4,0-10,2026-04-08,gstin_hash;phone
BBMP-TL-SOUT-2015-000068,BBMP,BBMP Trade Licence,ENT-00178,Kaveri Meds Associates,M/S Kaveri Meds Associates,Owner A,"No. 263, C 2nd Main, Nanjangud Road, Mysuru, Karnataka - 570018",Nanjangud Road,Mysuru,MYS,570018,Ward-M32,South,Pharmacy / Medical Retail,Retail,4772,Green,PAN_2502FA64CD137C23,,,,contact0178@examplebiz.in,2015-05-09,2020-04-02,CLOSED,36,100-500,2026-04-30,gstin_hash;phone
GST-KA-MYS-2025-000139,GST,GST Taxpayer Registry,ENT-00178,Kaveri Meds Associates,Kaveri Meds Associates,,"No. 263, C 2nd Main, Nanjangud Road, Mysuru, KA - 570018",Nanjangud Road,Mysuru,MYS,570018,Ward-M32,South,Pharmacy / Medical Retail,Retail,4772,Green,,,,,contact0178@examplebiz.in,2025-09-04,2026-03-18,ACTIVE,36,100-500,2026-01-31,pan_hash;gstin_hash;phone
KAR-SHOP-MYS-2018-000120,SHOP,Karnataka Shops and Commercial Establishments,ENT-00178,Kaveri Meds Associates,Kaveri Meds Associates,Owner A,"263, C 2nd Main, Nanjangud Road, Mysuru, Karnataka - 570018",Nanjangud Road,Mysuru,MYS,570018,Ward-M32,South,Pharmacy / Medical Retail,Retail,4772,Green,,,,,contact0178@examplebiz.in,2018-04-29,2024-09-30,DORMANT,36,,2026-01-29,pan_hash;gstin_hash;phone
GST-KA-MYS-2021-000140,GST,GST Taxpayer Registry,ENT-00179,Sree Associates,Sree Associates,Owner B,"#100, D Behind Metro, Nanjangud Road, Mysuru, K'taka - 570018",Nanjangud Road,Mysuru,MYS,570018,Ward-M32,South,Machine Tools,Manufacturing,2819,Orange,PAN_443548D4FCAC7E34,GSTIN_41D7D746C621CE75,,9001417638,,2021-10-29,2025-01-05,CLOSED,3,,2026-02-04,email
PCB/MYS/CTO/2020/00080,KSPCB,Karnataka State Pollution Control Board,ENT-00179,M/S Sree Associates,,Partner 1,"No. 100, D Behind Metro, Nanjangud Road, Mysuru, K'taka - 570018",Nanjangud Road,Mysuru,MYS,570018,Ward-M32,South,Machine Tools,Manufacturing,2819,Orange,,,,9001417638,,2020-04-25,2023-03-19,CLOSED,3,,2025-12-01,pan_hash;gstin_hash;email
UDYAM-KR-MYS-2023-000085,UDYAM,Udyam / MSME Registry,ENT-00179,M/S Sree Associates,Sree Associates,Managing Partner,"No 100, D Behind Metro, Nanjangud Road, Mysuru, K'taka - 570018",Nanjangud Road,Mysuru,MYS,570018,Ward-M32,South,Machine Tools,Manufacturing,2819,Orange,,GSTIN_41D7D746C621CE75,UDYAM_9651B69054FAFA2F,9001417638,,2023-03-29,2025-10-24,ACTIVE,3,,2026-04-29,pan_hash;email
KFBIS-FAC-MYS-2016-000084,FACTORY,"Factories, Boilers, Industrial Safety and Health",ENT-00180,M/S Varun Industrial Associates,M/S Varun Industrial Associates,Owner B,"No 6, Shed Sector, Nanjangud Road, Mysuru, K'taka - 570018",Nanjangud Road,Mysuru,MYS,570018,Ward-M32,South,Chemical Blending,Manufacturing,2029,Red,,,,,,2016-09-08,2023-12-28,DORMANT,10,,2026-02-27,pan_hash;gstin_hash;phone;email
GST-KA-MYS-2023-000141,GST,GST Taxpayer Registry,ENT-00180,M/S VARUN INDUSTRIAL ASSOCIATES,Varun Industrial Associates,Owner A,"#6, Shed Sector, Nanjangud Road, Mysuru, K'taka - 570018",Nanjangud Road,Mysuru,MYS,570018,Ward-M32,South,Chemical Blending,Manufacturing,2029,Red,PAN_DEACB0B71AC5AC17,GSTIN_37D541549F79EC13,UDYAM_0E1B877BEE537638,9001425557,,2023-01-26,2025-07-17,CLOSED,,25-50,2026-05-02,email
PCB/MYS/CTO/2020/00081,KSPCB,Karnataka State Pollution Control Board,ENT-00180,M/S Varun Industrial Associates,Varun Industrial Associates,Owner B,"No 6, Shed Sector, Nanjangud Road, Mysuru, K'taka - 570018",Nanjangud Road,Mysuru,MYS,570018,Ward-M32,South,Chemical Blending,Manufacturing,2029,Red,PAN_DEACB0B71AC5AC17,GSTIN_37D541549F79EC13,,,contact0180@examplebiz.in,2020-12-19,2022-12-06,CLOSED,10,25-50,2026-04-15,phone
BBMP-TL-SOUT-2022-000069,BBMP,BBMP Trade Licence,ENT-00181,Srinidhi Injection Enterprises,,Managing Partner,"No 49, Service Road, Bannerghatta Road, Bengaluru Urban, K'taka - 560076",Bannerghatta Road,Bengaluru Urban,BLRU,560076,Ward-177,South,Plastic Moulding,Manufacturing,2220,Red,,GSTIN_40F797D77A68121F,,9001433476,contact0181@examplebiz.in,2022-11-30,2023-08-02,DORMANT,5,100-500,2025-12-22,pan_hash
KFBIS-FAC-BLRU-2021-000085,FACTORY,"Factories, Boilers, Industrial Safety and Health",ENT-00181,M/S Srinidhi Injection Enterprises,Srinidhi Injection Enterprises,Owner B,"No 49, Service Road, Bannerghatta Road, Bengaluru Urban, Karnataka - 560076",Bannerghatta Road,Bengaluru Urban,BLRU,560076,Ward-177,South,Plastic Moulding,Manufacturing,2220,Red,PAN_42A380FB9E72991F,,,,,2021-09-17,2025-11-13,ACTIVE,5,100-500,2025-11-14,gstin_hash;phone;email
PCB/BLRU/CTE/2018/00082,KSPCB,Karnataka State Pollution Control Board,ENT-00181,Srinidhi Injection Enterprises,Srinidhi Injecton Enterprises,Managing Partner,"No. 49, Service Road, Bannerghatta Road, Bangalore Urban, KA - 560076",Bannerghatta Road,Bengaluru Urban,BLRU,560076,Ward-177,South,Plastic Moulding,Manufacturing,2220,Red,PAN_42A380FB9E72991F,GSTIN_40F797D77A68121F,,9001433476,contact0181@examplebiz.in,2018-10-20,2026-02-27,ACTIVE,,100-500,2026-03-28,
KFBIS-FAC-BLRU-2022-000086,FACTORY,"Factories, Boilers, Industrial Safety and Health",ENT-00182,Sri Pvt Ltd,M/S Sri,Director Masked,"No. 207, Plot 1st Cross, HSR Layout, Bengaluru Urban, K'taka - 560102",HSR Layout,Bengaluru Urban,BLRU,560102,Ward-174,Bommanahalli,Printing / Packaging,Manufacturing,1811,Orange,,,,,,2022-11-01,2024-02-03,DORMANT,,0-10,2025-12-06,pan_hash;gstin_hash;phone;email
GST-KA-BLRU-2024-000142,GST,GST Taxpayer Registry,ENT-00182,SRI PVT LTD,,,"207, Plot 1st Crs, HSR Layout, Bangalore Urban, K'taka - 560102",HSR Layout,Bengaluru Urban,BLRU,560102,Ward-174,Bommanahalli,Printing / Packaging,Manufacturing,1811,Orange,PAN_26E0A43E9CA80BBE,GSTIN_F448A92D3089D6A0,,,,2024-12-11,2025-04-30,DORMANT,5,,2025-11-07,phone;email
LAB-KA-BLRU-2015-000086,LABOUR,Labour Department,ENT-00182,Sri Pvt Ltd,Sri,Partner 1,"No 207, Plot 1st Crs, HSR Layout, Bengaluru Urban, K'taka - 560102",HSR Layout,Bengaluru Urban,BLRU,560102,Ward-174,Bommanahalli,Printing / Packaging,Manufacturing,1811,Orange,,,,,,2015-08-11,2016-02-14,CLOSED,5,0-10,2026-03-07,pan_hash;gstin_hash;phone;email
KAR-SHOP-BLRU-2018-000121,SHOP,Karnataka Shops and Commercial Establishments,ENT-00182,Sri Pvt. td.,M/S Sri,Owner B,"No 207, Plot 1st Cr, HSR Layout, B'luru Urban, KA - 560102",HSR Layout,Bengaluru Urban,BLRU,560102,Ward-174,Bommanahalli,Printing / Packaging,Manufacturing,1811,Orange,,,,,,2018-05-02,2019-10-16,CLOSED,,0-10,2025-12-26,pan_hash;gstin_hash;phone;email
UDYAM-KR-BLRU-2025-000086,UDYAM,Udyam / MSME Registry,ENT-00182,SRI PVT LTD,M/S Sri,Owner A,"207, Plot 1st Crs, HSR Layout, Bangalore Urban, K'taka - 560102",HSR Layout,Bengaluru Urban,BLRU,560102,Ward-174,Bommanahalli,Printing / Packaging,Manufacturing,1811,Orange,,,UDYAM_98B4ABF624CAF504,,,2025-11-04,2026-04-10,ACTIVE,,,2025-11-22,pan_hash;gstin_hash;phone;email
PCB/BLRR/CTO/2021/00083,KSPCB,Karnataka State Pollution Control Board,ENT-00183,Rav Agro Associates,,Owner B,"No. 247, Shed Main Rd, Hoskote, Bangalore Rural, Karnataka",Hoskote,Bengaluru Rural,BLRR,562114,Ward-R04,Bengaluru Rural,Food Processing,Manufacturing,1030,Orange,PAN_E7299C62BC6CC897,GSTIN_A85500D8880D9924,,,,2021-03-07,2026-05-01,ACTIVE,12,,2025-12-07,phone;email
KAR-SHOP-BLRR-2022-000122,SHOP,Karnataka Shops and Commercial Establishments,ENT-00183,Ravi Agro Associates,Ravi Agro Associates,Owner A,"No 247, Shed Main Road, Hoskote, Bengaluru Rural, KA - 562114",Hoskote,Bengaluru Rural,BLRR,562114,Ward-R04,Bengaluru Rural,Food Processing,Manufacturing,1030,Orange,,GSTIN_A85500D8880D9924,,,,2022-11-03,2025-05-02,ACTIVE,12,,2026-03-04,pan_hash;phone;email
KFBIS-FAC-BLRU-2015-000087,FACTORY,"Factories, Boilers, Industrial Safety and Health",ENT-00184,M/S Varun Components LLP,Varun Components,Managing Partner,"221, B Behind Metro, Whitefield Main Road, B'luru Urban, Karnataka - 560066",Whitefield Main Road,Bengaluru Urban,BLRU,560066,Ward-083,Mahadevapura,Electronics Assembly,Manufacturing,2610,Orange,,,,9001457233,,2015-12-10,2025-01-30,DORMANT,120,,2026-04-05,pan_hash;gstin_hash;email
GST-KA-BLRU-2021-000143,GST,GST Taxpayer Registry,ENT-00184,Varun Components LLP,,Owner B,"221, B Behind Metro, Whitefield Main Road, Bangalore Urban, KA - 560066",Whitefield Main Road,Bengaluru Urban,BLRU,560066,Ward-083,Mahadevapura,Electronics Assembly,Manufacturing,2610,Orange,PAN_556CEA8023E9B203,GSTIN_B4E488A204BE9D5C,,,,2021-04-10,2025-11-28,ACTIVE,,10-25,2026-01-10,phone;email
LAB-KA-BLRU-2021-000087,LABOUR,Labour Department,ENT-00184,Varun Components LLP,Varun Components,Director Masked,"No. 221, B Behind Metro, Whitefield Mn Rd, Bangalore Urban, K'taka - 560066",Whitefield Main Road,Bengaluru Urban,BLRU,560066,Ward-083,Mahadevapura,Electronics Assembly,Manufacturing,2610,Orange,,,,9001457233,,2021-12-01,2026-04-03,ACTIVE,120,10-25,2026-03-09,pan_hash;gstin_hash;email
KAR-SHOP-BLRU-2018-000123,SHOP,Karnataka Shops and Commercial Establishments,ENT-00184,Varun Components LLP,Varun Components,Partner 1,"#221, B Behind Metro, Whitefield Main Rd, Bangalore Urban, Karnataka - 560066",Whitefield Main Road,Bengaluru Urban,BLRU,560066,Ward-083,Mahadevapura,Electronics Assembly,Manufacturing,2610,Orange,,,,,,2018-09-01,2021-11-03,CLOSED,120,,2025-12-19,pan_hash;gstin_hash;phone;email
UDYAM-KR-BLRU-2017-000087,UDYAM,Udyam / MSME Registry,ENT-00184,Varun Components LLP,Varun Components,Partner 1,"#221, B Behind Metro, Whitefield Main Rd, Bangalore Urban, KA - 560066",Whitefield Main Road,Bengaluru Urban,BLRU,560066,Ward-083,Mahadevapura,Electronics Assembly,Manufacturing,2610,Orange,PAN_556CEA8023E9B203,,,,,2017-05-25,2019-02-14,CLOSED,120,10-25,2025-12-16,gstin_hash;phone;email
BBMP-TL-SOUT-2019-000070,BBMP,BBMP Trade Licence,ENT-00185,Sharma Pvt Ltd,Sharma,Director Masked,"117, C 2nd Main, Nanjangud Road, Mysuru, Karnataka - 570018",Nanjangud Road,Mysuru,MYS,570018,Ward-M32,South,Plastic Moulding,Manufacturing,2220,Red,,,,9001465152,,2019-01-01,2021-03-27,CLOSED,180,500+,2026-01-11,pan_hash;gstin_hash;email
KFBIS-FAC-MYS-2019-000088,FACTORY,"Factories, Boilers, Industrial Safety and Health",ENT-00185,Sharma Pvt. Ltd.,Sharma,Partner 1,"117, C 2nd Main, Nanjangud Road, Mysuru, K'taka - 570018",Nanjangud Road,Mysuru,MYS,570018,Ward-M32,South,Plastic Moulding,Manufacturing,2220,Red,,GSTIN_F900BAE2A1B73BEE,,9001465152,,2019-03-26,2019-07-30,CLOSED,180,,2026-04-13,pan_hash;email
PCB/MYS/CTE/2016/00084,KSPCB,Karnataka State Pollution Control Board,ENT-00185,Sharma Pvt Ltd,,Managing Partner,"No 117, C 2nd Main, Nanjangud Road, Mysuru, K'taka - 570018",Nanjangud Road,Mysuru,MYS,570001,Ward-M32,South,Plastic Moulding,Manufacturing,2220,Red,,,,,,2016-08-09,2024-04-06,DORMANT,,,2025-12-15,pan_hash;gstin_hash;phone;email;pin_drift
KAR-SHOP-MYS-2021-000124,SHOP,Karnataka Shops and Commercial Establishments,ENT-00185,Sharma Pvt. Ltd.,Sharma,Owner B,"No. 117, C 2nd Main, Nanjangud Road, Mysuru, KA - 570018",Nanjangud Road,Mysuru,MYS,570018,Ward-M32,South,Plastic Moulding,Manufacturing,2220,Red,PAN_53FF0F575981F6E7,,,9001465152,contact0185@examplebiz.in,2021-02-05,2025-02-17,CLOSED,,500+,2026-02-22,gstin_hash
UDYAM-KR-MYS-2015-000088,UDYAM,Udyam / MSME Registry,ENT-00185,SHARMA PVT LTD,SHARMA,Director Masked,"No. 117, C 2nd Main, Nanjangud Road, Mysuru, Karnataka - 570018",Nanjangud Road,Mysuru,MYS,570018,Ward-M32,South,Plastic Moulding,Manufacturing,2220,Red,PAN_53FF0F575981F6E7,,UDYAM_0EB9F5284FA8C47C,,contact0185@examplebiz.in,2015-07-15,2018-05-03,CLOSED,180,,2026-04-04,gstin_hash;phone
BBMP-TL-EAST-2023-000071,BBMP,BBMP Trade Licence,ENT-00186,Nisarga Enterprises,Nisarga Enterprises,Owner B,"No. 143, Mn Rd, MG Road, B'luru Urban, K'taka - 560001",MG Road,Bengaluru Urban,BLRU,560001,Ward-111,East,Textile / Garments,Manufacturing,1410,Green,PAN_EFC12353CD271A6C,,,9001473071,contact0186@examplebiz.in,2023-07-16,2024-09-19,DORMANT,12,0-10,2025-11-07,gstin_hash
KFBIS-FAC-BLRU-2016-000089,FACTORY,"Factories, Boilers, Industrial Safety and Health",ENT-00186,M/S Nisarga Entp,M/S Nisarga Enterprses,Managing Partner,"No. 143, Mn Rd, MG Road, Bangalore Urban, Karnataka - 560001",MG Road,Bengaluru Urban,BLRU,560064,Ward-111,East,Textile / Garments,Manufacturing,1410,Green,PAN_EFC12353CD271A6C,,,,,2016-04-30,2023-12-20,DORMANT,,,2026-04-27,gstin_hash;phone;email;pin_drift
LAB-KA-BLRU-2018-000088,LABOUR,Labour Department,ENT-00186,Nisarga Enterprises,,Director Masked,"#143, Mn Rd, MG Road, Bangalore Urban, K'taka - 560001",MG Road,Bengaluru Urban,BLRU,560001,Ward-111,East,Textile / Garments,Manufacturing,1410,Green,,,,,contact0186@examplebiz.in,2018-11-01,2019-12-17,CLOSED,,0-10,2025-11-19,pan_hash;gstin_hash;phone
KAR-SHOP-BLRU-2015-000125,SHOP,Karnataka Shops and Commercial Establishments,ENT-00186,Nisarga Enterprises,Nisarga Enterprises,Managing Partner,"No. 143, Mn Rd, MG Road, B'luru Urban, Karnataka - 560001",MG Road,Bengaluru Urban,BLRU,560001,Ward-111,East,Textile / Garments,Manufacturing,1410,Green,,,,,contact0186@examplebiz.in,2015-07-08,2025-08-12,ACTIVE,12,0-10,2025-12-06,pan_hash;gstin_hash;phone
UDYAM-KR-BLRU-2016-000089,UDYAM,Udyam / MSME Registry,ENT-00186,Nisarga Enterprises,M/S Nisarga Enterprises,Owner A,"#143, Main Road, MG Road, Bangalore Urban, K'taka - 560001",MG Road,Bengaluru Urban,BLRU,560001,Ward-111,East,Textile / Garments,Manufacturing,1410,Green,,,,,contact0186@examplebiz.in,2016-11-07,2017-07-27,CLOSED,12,0-10,2025-12-04,pan_hash;gstin_hash;phone
LAB-KA-BLRR-2017-000089,LABOUR,Labour Department,ENT-00187,Varun Inds Inds,Varun Industries Industries,Director Masked,"No. 155, Shed Near Bus Stop, Doddaballapura, Bangalore Rural, KA - 561203",Doddaballapura,Bengaluru Rural,BLRR,561203,Ward-R09,Bengaluru Rural,Machine Tools,Manufacturing,2819,Orange,,,,,,2017-07-23,2025-03-05,DORMANT,120,,2026-01-24,pan_hash;gstin_hash;phone;email
KAR-SHOP-BLRR-2022-000126,SHOP,Karnataka Shops and Commercial Establishments,ENT-00187,Varun Industries Industries,M/S Varun Industries Industries,Partner 1,"155, Shed Near Bus Stop, Doddaballapura, Bengaluru Rural, KA - 561203",Doddaballapura,Bengaluru Rural,BLRR,561203,Ward-R09,Bengaluru Rural,Machine Tools,Manufacturing,2819,Orange,,,,,,2022-04-28,2024-10-05,DORMANT,120,,2026-03-03,pan_hash;gstin_hash;phone;email
KFBIS-FAC-BLRU-2025-000090,FACTORY,"Factories, Boilers, Industrial Safety and Health",ENT-00188,Lakshmi Solvents Company,Lakshmi SolventsCompany,Partner 1,"No. 278, Extension, BTM Layout, Bengaluru Urban, KA - 560029",BTM Layout,Bengaluru Urban,BLRU,560029,Ward-176,South,Chemical Blending,Manufacturing,2029,Red,PAN_068348B7FFFBEC72,,,,,2025-02-08,2025-08-22,ACTIVE,18,25-50,2026-01-03,gstin_hash;phone;email
GST-KA-BLRU-2025-000144,GST,GST Taxpayer Registry,ENT-00188,LAKSHMI SOLVENTS COMPANY,Lakshmi Solvents Company,Owner A,"278, Extension, BTM Layout, Bengaluru Urban, K'taka - 560029",BTM Layout,Bengaluru Urban,BLRU,560029,Ward-176,South,Chemical Blending,Manufacturing,2029,Red,PAN_068348B7FFFBEC72,,,9001488909,,2025-10-13,2026-01-26,ACTIVE,18,25-50,2026-01-30,gstin_hash;email
LAB-KA-BLRU-2023-000090,LABOUR,Labour Department,ENT-00188,Lakshmi Solvents Company,,Managing Partner,"No. 278, Extension, BTM Layout, B'luru Urban, K'taka - 560029",BTM Layout,Bengaluru Urban,BLRU,560029,Ward-176,South,Chemical Blending,Manufacturing,2029,Red,,,,,,2023-06-04,2024-11-01,DORMANT,18,25-50,2026-02-04,pan_hash;gstin_hash;phone;email
UDYAM-KR-BLRU-2017-000090,UDYAM,Udyam / MSME Registry,ENT-00188,Lakshmi Solvents Company,Lakshmi Solvents Company,Director Masked,"#278, Extension, BTM Layout, Bengaluru Urban, Karnataka - 560029",BTM Layout,Bengaluru Urban,BLRU,560029,Ward-176,South,Chemical Blending,Manufacturing,2029,Red,PAN_068348B7FFFBEC72,,,,,2017-07-15,2023-08-28,DORMANT,18,25-50,2025-11-17,gstin_hash;phone;email
BBMP-TL-MAHA-2022-000072,BBMP,BBMP Trade Licence,ENT-00189,Sahana Apparels Co,Sahana Apparels Co,Owner B,"No 233, D Behind Metro, Whitefield, Bengaluru Urban, K'taka - 560037",Whitefield,Bengaluru Urban,BLRU,560037,Ward-085,Mahadevapura,Textile / Garments,Manufacturing,1410,Green,,GSTIN_4B2BED23B3F6EB55,,9001496828,,2022-05-03,2025-08-21,ACTIVE,4,,2026-04-02,pan_hash;email
KFBIS-FAC-BLRU-2020-000091,FACTORY,"Factories, Boilers, Industrial Safety and Health",ENT-00189,Sahna Apparels Co,Sahana Apparels Co,,"No. 233, D Behind Metro, Whitefield, Bangalore Urban, Karnataka",Whitefield,Bengaluru Urban,BLRU,560037,Ward-085,Mahadevapura,Textile / Garments,Manufacturing,1410,Green,,,,,,2020-03-14,2022-02-05,CLOSED,4,25-50,2026-01-11,pan_hash;gstin_hash;phone;email
GST-KA-BLRU-2020-000145,GST,GST Taxpayer Registry,ENT-00189,M/S SAHANA APPARELS CO,,Partner 1,"#233, D Behind Metro, Whitefield, Bangalore Urban, Karnataka - 560037",Whitefield,Bengaluru Urban,BLRU,560037,Ward-085,Mahadevapura,Textile / Garments,Manufacturing,1410,Green,PAN_82BF0A28E48531E5,GSTIN_4B2BED23B3F6EB55,,,,2020-11-30,2025-12-19,CLOSED,,25-50,2025-12-19,phone;email
LAB-KA-BLRU-2019-000091,LABOUR,Labour Department,ENT-00189,Sahana Apparels Co,,,"233, D Behind Metro, Whitefield, Bangalore Urban, Karnataka - 560037",Whitefield,Bengaluru Urban,BLRU,560037,Ward-085,Mahadevapura,Textile / Garments,Manufacturing,1410,Green,PAN_82BF0A28E48531E5,,,9001496828,,2019-07-10,2023-01-19,CLOSED,4,,2026-02-25,gstin_hash;email
KAR-SHOP-BLRU-2016-000127,SHOP,Karnataka Shops and Commercial Establishments,ENT-00189,Sahan Apparels Co,Sahana Apparels Co,Managing Partner,"No. 233, D Behind Metro, Whitefield, B'luru Urban, K'taka - 560037",Whitefield,Bengaluru Urban,BLRU,560037,Ward-085,Mahadevapura,Textile / Garments,Manufacturing,1410,Green,,,UDYAM_7888386A935B3AC6,9001496828,,2016-06-07,2023-07-21,DORMANT,,,2026-01-05,pan_hash;gstin_hash;email
UDYAM-KR-BLRU-2024-000091,UDYAM,Udyam / MSME Registry,ENT-00189,Sahana Apparels Co,Sahana Apparels Co,,"No. 233, D Behind Metro, Whitefield, Bengaluru Urban, K'taka - 560037",Whitefield,Bengaluru Urban,BLRU,560037,Ward-085,Mahadevapura,Textile / Garments,Manufacturing,1410,Green,PAN_82BF0A28E48531E5,,UDYAM_7888386A935B3AC6,9001496828,,2024-12-13,2026-02-20,ACTIVE,4,25-50,2026-02-08,gstin_hash;email
BBMP-TL-SOUT-2019-000073,BBMP,BBMP Trade Licence,ENT-00190,Veda Meds Works,M/S Veda Meds Works,Partner 1,"163, C Near Bus Stop, Bommanahalli, Bangalore Urban, K'taka - 560068",Bommanahalli,Bengaluru Urban,BLRU,560068,Ward-175,South,Pharmacy / Medical Retail,Retail,4772,Green,,,,9001504747,,2019-05-08,2022-03-12,CLOSED,,25-50,2026-05-02,pan_hash;gstin_hash;email
LAB-KA-BLRU-2017-000092,LABOUR,Labour Department,ENT-00190,M/S Veda Meds Works,M/S Veda Meds Works,Director Masked,"#163, C Near Bus Stop, Bommanahalli, Bengaluru Urban, K'taka - 560068",Bommanahalli,Bengaluru Urban,BLRU,560068,Ward-175,South,Pharmacy / Medical Retail,Retail,4772,Green,,,,9001504747,contact0190@examplebiz.in,2017-08-16,2022-12-30,CLOSED,2,25-50,2026-02-21,pan_hash;gstin_hash
KAR-SHOP-BLRU-2025-000128,SHOP,Karnataka Shops and Commercial Establishments,ENT-00190,Veda Meds Works,Veda Meds Works,Owner A,"163, C Near Bus Stop, Bommanahalli, Bangalore Urban, KA - 560068",Bommanahalli,Bengaluru Urban,BLRU,560068,Ward-175,South,Pharmacy / Medical Retail,Retail,4772,Green,,,,9001504747,,2025-05-20,2026-03-12,ACTIVE,2,,2026-03-16,pan_hash;gstin_hash;email
BBMP-TL-BENG-2015-000074,BBMP,BBMP Trade Licence,ENT-00191,M/S Siddhi Warehouse Industries,Siddhi Warhouse Industries,Partner 1,"164, A Industrial Layout, Doddaballapura, Bangalore Rural, KA - 561203",Doddaballapura,Bengaluru Rural,BLRR,561203,Ward-R09,Bengaluru Rural,Logistics / Warehouse,Service,5210,Green,,GSTIN_9D678C75C70F73FC,,,,2015-10-20,2022-10-12,CLOSED,85,50-100,2025-11-11,pan_hash;phone;email
LAB-KA-BLRR-2017-000093,LABOUR,Labour Department,ENT-00191,Siddhi Warehouse Inds,,Owner B,"#164, A Industrial Layout, Doddaballapura, Bengaluru Rural, K'taka - 561203",Doddaballapura,Bengaluru Rural,BLRR,561203,Ward-R09,Bengaluru Rural,Logistics / Warehouse,Service,5210,Green,,,,,,2017-04-16,2017-09-29,CLOSED,,,2026-02-11,pan_hash;gstin_hash;phone;email
BBMP-TL-WEST-2022-000075,BBMP,BBMP Trade Licence,ENT-00192,M/S Navya Solvents Pvt Ltd,,Owner A,"105, B Service Road, Rajajinagar Industrial Suburb, Bangalore Urban, Karnataka - 560059",Rajajinagar Industrial Suburb,Bengaluru Urban,BLRU,560059,Ward-067,West,Chemical Blending,Manufacturing,2029,Red,PAN_BA965A612193B3F3,,,,contact0192@examplebiz.in,2022-10-07,2024-10-01,DORMANT,3,50-100,2026-04-25,gstin_hash;phone
KFBIS-FAC-BLRU-2021-000092,FACTORY,"Factories, Boilers, Industrial Safety and Health",ENT-00192,Navya Solvents Pvt Ltd,M/S Navya Solvents,Managing Partner,"105, B Service Road, Rajajinagar Industrial Suburb, B'luru Urban, Karnataka - 560059",Rajajinagar Industrial Suburb,Bengaluru Urban,BLRU,560059,Ward-067,West,Chemical Blending,Manufacturing,2029,Red,,,,,contact0192@examplebiz.in,2021-02-12,2024-10-05,DORMANT,,50-100,2026-01-20,pan_hash;gstin_hash;phone
GST-KA-BLRU-2020-000146,GST,GST Taxpayer Registry,ENT-00192,Navya Solvents Pvt Ltd,NAVYA SOLVENTS,Partner 1,"No 105, B Service Road, Rajajinagar Industrial Suburb, Bengaluru Urban, Karnataka - 560059",Rajajinagar Industrial Suburb,Bengaluru Urban,BLRU,560059,Ward-067,West,Chemical Blending,Manufacturing,2029,Red,PAN_BA965A612193B3F3,GSTIN_B507AFC6DD5E4ACD,,,,2020-05-26,2024-06-30,DORMANT,3,,2026-02-06,phone;email
