source_record_id,source_system,business_name_raw,business_name_normalized,address_raw,address_normalized,district,pin_code,business_type,business_category,pan_hash_present,gstin_hash_present,phone_present,blocking_key_pin_category,blocking_key_pin_name4,status,last_event_date,entity_id_ground_truth
GST-KA-BLRU-2025-000144,GST,LAKSHMI SOLVENTS COMPANY,LAKSHMI SOLVENTS,"278, Extension, BTM Layout, Bengaluru Urban, K'taka - 560029",278 EXTENSION BTM LAYOUT BANGALORE URBAN K TAKA 560029,Bengaluru Urban,560029,Chemical Blending,Manufacturing,True,False,True,560029::Manufacturing,560029::LAKS,ACTIVE,2026-01-26,ENT-00188
LAB-KA-BLRU-2023-000090,LABOUR,Lakshmi Solvents Company,LAKSHMI SOLVENTS,"No. 278, Extension, BTM Layout, B'luru Urban, K'taka - 560029",NO 278 EXTENSION BTM LAYOUT B LURU URBAN K TAKA 560029,Bengaluru Urban,560029,Chemical Blending,Manufacturing,False,False,False,560029::Manufacturing,560029::LAKS,DORMANT,2024-11-01,ENT-00188
UDYAM-KR-BLRU-2017-000090,UDYAM,Lakshmi Solvents Company,LAKSHMI SOLVENTS,"#278, Extension, BTM Layout, Bengaluru Urban, Karnataka - 560029",278 EXTENSION BTM LAYOUT BANGALORE URBAN KARNATAKA 560029,Bengaluru Urban,560029,Chemical Blending,Manufacturing,True,False,False,560029::Manufacturing,560029::LAKS,DORMANT,2023-08-28,ENT-00188
BBMP-TL-MAHA-2022-000072,BBMP,Sahana Apparels Co,SAHANA APPARELS,"No 233, D Behind Metro, Whitefield, Bengaluru Urban, K'taka - 560037",NO 233 D BEHIND METRO WHITEFIELD BANGALORE URBAN K TAKA 560037,Bengaluru Urban,560037,Textile / Garments,Manufacturing,False,True,True,560037::Manufacturing,560037::SAHA,ACTIVE,2025-08-21,ENT-00189
KFBIS-FAC-BLRU-2020-000091,FACTORY,Sahna Apparels Co,SAHNA APPARELS,"No. 233, D Behind Metro, Whitefield, Bangalore Urban, Karnataka",NO 233 D BEHIND METRO WHITEFIELD BANGALORE URBAN KARNATAKA,Bengaluru Urban,560037,Textile / Garments,Manufacturing,False,False,False,560037::Manufacturing,560037::SAHN,CLOSED,2022-02-05,ENT-00189
GST-KA-BLRU-2020-000145,GST,M/S SAHANA APPARELS CO,SAHANA APPARELS,"#233, D Behind Metro, Whitefield, Bangalore Urban, Karnataka - 560037",233 D BEHIND METRO WHITEFIELD BANGALORE URBAN KARNATAKA 560037,Bengaluru Urban,560037,Textile / Garments,Manufacturing,True,True,False,560037::Manufacturing,560037::SAHA,CLOSED,2025-12-19,ENT-00189
LAB-KA-BLRU-2019-000091,LABOUR,Sahana Apparels Co,SAHANA APPARELS,"233, D Behind Metro, Whitefield, Bangalore Urban, Karnataka - 560037",233 D BEHIND METRO WHITEFIELD BANGALORE URBAN KARNATAKA 560037,Bengaluru Urban,560037,Textile / Garments,Manufacturing,True,False,True,560037::Manufacturing,560037::SAHA,CLOSED,2023-01-19,ENT-00189
KAR-SHOP-BLRU-2016-000127,SHOP,Sahan Apparels Co,SAHAN APPARELS,"No. 233, D Behind Metro, Whitefield, B'luru Urban, K'taka - 560037",NO 233 D BEHIND METRO WHITEFIELD B LURU URBAN K TAKA 560037,Bengaluru Urban,560037,Textile / Garments,Manufacturing,False,False,True,560037::Manufacturing,560037::SAHA,DORMANT,2023-07-21,ENT-00189
UDYAM-KR-BLRU-2024-000091,UDYAM,Sahana Apparels Co,SAHANA APPARELS,"No. 233, D Behind Metro, Whitefield, Bengaluru Urban, K'taka - 560037",NO 233 D BEHIND METRO WHITEFIELD BANGALORE URBAN K TAKA 560037,Bengaluru Urban,560037,Textile / Garments,Manufacturing,True,False,True,560037::Manufacturing,560037::SAHA,ACTIVE,2026-02-20,ENT-00189
BBMP-TL-SOUT-2019-000073,BBMP,Veda Meds Works,VEDA MEDS WORKS,"163, C Near Bus Stop, Bommanahalli, Bangalore Urban, K'taka - 560068",163 C NEAR BUS STOP BOMMANAHALLI BANGALORE URBAN K TAKA 560068,Bengaluru Urban,560068,Pharmacy / Medical Retail,Retail,False,False,True,560068::Retail,560068::VEDA,CLOSED,2022-03-12,ENT-00190
LAB-KA-BLRU-2017-000092,LABOUR,M/S Veda Meds Works,VEDA MEDS WORKS,"#163, C Near Bus Stop, Bommanahalli, Bengaluru Urban, K'taka - 560068",163 C NEAR BUS STOP BOMMANAHALLI BANGALORE URBAN K TAKA 560068,Bengaluru Urban,560068,Pharmacy / Medical Retail,Retail,False,False,True,560068::Retail,560068::VEDA,CLOSED,2022-12-30,ENT-00190
KAR-SHOP-BLRU-2025-000128,SHOP,Veda Meds Works,VEDA MEDS WORKS,"163, C Near Bus Stop, Bommanahalli, Bangalore Urban, KA - 560068",163 C NEAR BUS STOP BOMMANAHALLI BANGALORE URBAN KA 560068,Bengaluru Urban,560068,Pharmacy / Medical Retail,Retail,False,False,True,560068::Retail,560068::VEDA,ACTIVE,2026-03-12,ENT-00190
BBMP-TL-BENG-2015-000074,BBMP,M/S Siddhi Warehouse Industries,SIDDHI WAREHOUSE INDUSTRIES,"164, A Industrial Layout, Doddaballapura, Bangalore Rural, KA - 561203",164 A IND LAYOUT DODDABALLAPURA BANGALORE RURAL KA 561203,Bengaluru Rural,561203,Logistics / Warehouse,Service,False,True,False,561203::Service,561203::SIDD,CLOSED,2022-10-12,ENT-00191
LAB-KA-BLRR-2017-000093,LABOUR,Siddhi Warehouse Inds,SIDDHI WAREHOUSE INDS,"#164, A Industrial Layout, Doddaballapura, Bengaluru Rural, K'taka - 561203",164 A IND LAYOUT DODDABALLAPURA BANGALORE RURAL K TAKA 561203,Bengaluru Rural,561203,Logistics / Warehouse,Service,False,False,False,561203::Service,561203::SIDD,CLOSED,2017-09-29,ENT-00191
BBMP-TL-WEST-2022-000075,BBMP,M/S Navya Solvents Pvt Ltd,NAVYA SOLVENTS,"105, B Service Road, Rajajinagar Industrial Suburb, Bangalore Urban, Karnataka - 560059",105 B SERVICE RD RAJAJINAGAR IND SUBURB BANGALORE URBAN KARNATAKA 560059,Bengaluru Urban,560059,Chemical Blending,Manufacturing,True,False,False,560059::Manufacturing,560059::NAVY,DORMANT,2024-10-01,ENT-00192
KFBIS-FAC-BLRU-2021-000092,FACTORY,Navya Solvents Pvt Ltd,NAVYA SOLVENTS,"105, B Service Road, Rajajinagar Industrial Suburb, B'luru Urban, Karnataka - 560059",105 B SERVICE RD RAJAJINAGAR IND SUBURB B LURU URBAN KARNATAKA 560059,Bengaluru Urban,560059,Chemical Blending,Manufacturing,False,False,False,560059::Manufacturing,560059::NAVY,DORMANT,2024-10-05,ENT-00192
GST-KA-BLRU-2020-000146,GST,Navya Solvents Pvt Ltd,NAVYA SOLVENTS,"No 105, B Service Road, Rajajinagar Industrial Suburb, Bengaluru Urban, Karnataka - 560059",NO 105 B SERVICE RD RAJAJINAGAR IND SUBURB BANGALORE URBAN KARNATAKA 560059,Bengaluru Urban,560059,Chemical Blending,Manufacturing,True,True,False,560059::Manufacturing,560059::NAVY,DORMANT,2024-06-30,ENT-00192
PCB/BLRU/CTE/2022/00085,KSPCB,Navya Solvents Pvt Ltd,NAVYA SOLVENTS,"105, B Service Road, Rajajinagar Industrial Suburb, B'luru Urban, KA - 560059",105 B SERVICE RD RAJAJINAGAR IND SUBURB B LURU URBAN KA 560059,Bengaluru Urban,560059,Chemical Blending,Manufacturing,True,True,False,560059::Manufacturing,560059::NAVY,DORMANT,2024-12-04,ENT-00192
LAB-KA-BLRU-2016-000094,LABOUR,Navya Solvent Pvt Ltd,NAVYA SOLVENT,"#105, B Service Road, Rajajinagar Industrial Suburb, Bangalore Urban, KA - 560059",105 B SERVICE RD RAJAJINAGAR IND SUBURB BANGALORE URBAN KA 560059,Bengaluru Urban,560059,Chemical Blending,Manufacturing,False,True,False,560059::Manufacturing,560059::NAVY,CLOSED,2018-05-06,ENT-00192
KAR-SHOP-BLRU-2024-000129,SHOP,M/S Navya Solvents Pvt Ltd,NAVYA SOLVENTS,"105, B Service Road, Rajajinagar Industrial Suburb, B'luru Urban, Karnataka",105 B SERVICE RD RAJAJINAGAR IND SUBURB B LURU URBAN KARNATAKA,Bengaluru Urban,560059,Chemical Blending,Manufacturing,True,False,False,560059::Manufacturing,560059::NAVY,ACTIVE,2025-08-16,ENT-00192
GST-KA-BLRU-2019-000147,GST,M/S Meghana Polymers Associates,MEGHANA POLYMERS ASSOCIATES,"197, Shed Industrial Layout, Banashankari, B'luru Urban, Karnataka - 560085",197 SHED IND LAYOUT BANASHANKARI B LURU URBAN KARNATAKA 560085,Bengaluru Urban,560085,Plastic Moulding,Manufacturing,False,False,True,560085::Manufacturing,560085::MEGH,CLOSED,2020-07-15,ENT-00193
LAB-KA-BLRU-2016-000095,LABOUR,Meghana Polymers Associates,MEGHANA POLYMERS ASSOCIATES,"No 197, Shed Industrial Layout, Banashankari, Bangalore Urban, KA - 560085",NO 197 SHED IND LAYOUT BANASHANKARI BANGALORE URBAN KA 560085,Bengaluru Urban,560085,Plastic Moulding,Manufacturing,False,False,False,560085::Manufacturing,560085::MEGH,DORMANT,2025-03-07,ENT-00193
UDYAM-KR-BLRU-2017-000092,UDYAM,M/S MEGHANA POLYMERS ASSOCIATES,MEGHANA POLYMERS ASSOCIATES,"197, Shed Industrial Layout, Banashankari, Bengaluru Urban, K'taka - 560085",197 SHED IND LAYOUT BANASHANKARI BANGALORE URBAN K TAKA 560085,Bengaluru Urban,560085,Plastic Moulding,Manufacturing,False,False,False,560085::Manufacturing,560085::MEGH,DORMANT,2023-10-31,ENT-00193
GST-KA-BLRU-2015-000148,GST,Nisarga Trans Works,NISARGA TRANS WORKS,"No. 142, A Service Road, Whitefield Main Rd, B'luru Urban, Karnataka - 560066",NO 142 A SERVICE RD WHITEFIELD MN RD B LURU URBAN KARNATAKA 560066,Bengaluru Urban,560029,Logistics / Warehouse,Service,True,True,False,560029::Service,560029::NISA,DORMANT,2023-06-29,ENT-00194
KAR-SHOP-BLRU-2015-000130,SHOP,Nisarga Trans Works,NISARGA TRANS WORKS,"No. 142, A Service Road, Whitefield Mn Rd, Bangalore Urban, K'taka - 560066",NO 142 A SERVICE RD WHITEFIELD MN RD BANGALORE URBAN K TAKA 560066,Bengaluru Urban,560066,Logistics / Warehouse,Service,True,False,False,560066::Service,560066::NISA,CLOSED,2017-12-18,ENT-00194
KFBIS-FAC-BLRU-2015-000093,FACTORY,Meghana Moulding Inds,MEGHANA MOULDING INDS,"No 26, B Extension, Peenya Industrial Estate, B'luru Urban, KA - 560058",NO 26 B EXTENSION PEENYA IND ESTATE B LURU URBAN KA 560058,Bengaluru Urban,560058,Plastic Moulding,Manufacturing,False,False,False,560058::Manufacturing,560058::MEGH,CLOSED,2022-05-22,ENT-00195
GST-KA-BLRU-2022-000149,GST,MEGHANA MOULDING INDUSTRIES,MEGHANA MOULDING INDUSTRIES,"26, B Extension, Peenya Industrial Area, B'luru Urban, K'taka - 560058",26 B EXTENSION PEENYA IND AREA B LURU URBAN K TAKA 560058,Bengaluru Urban,560058,Plastic Moulding,Manufacturing,False,False,False,560058::Manufacturing,560058::MEGH,DORMANT,2023-12-24,ENT-00195
PCB/BLRU/CTO/2020/00086,KSPCB,Meghana Moulding Industries,MEGHANA MOULDING INDUSTRIES,"No. 26, B Extension, Peenya Indl Area, B'luru Urban, KA - 560058",NO 26 B EXTENSION PEENYA INDL AREA B LURU URBAN KA 560058,Bengaluru Urban,560058,Plastic Moulding,Manufacturing,False,False,False,560058::Manufacturing,560058::MEGH,DORMANT,2024-10-11,ENT-00195
LAB-KA-BLRU-2024-000096,LABOUR,Meghana Moulding Industries,MEGHANA MOULDING INDUSTRIES,"No. 26, B Extension, Peenya Industrial Estate, Bangalore Urban, Karnataka - 560058",NO 26 B EXTENSION PEENYA IND ESTATE BANGALORE URBAN KARNATAKA 560058,Bengaluru Urban,560058,Plastic Moulding,Manufacturing,False,False,False,560058::Manufacturing,560058::MEGH,ACTIVE,2026-03-18,ENT-00195
KAR-SHOP-BLRU-2017-000131,SHOP,Meghana Moulding Indstries,MEGHANA MOULDING INDSTRIES,"No 26, B Extension, Peenya Indl Area, Bengaluru Urban, K'taka",NO 26 B EXTENSION PEENYA INDL AREA BANGALORE URBAN K TAKA,Bengaluru Urban,560058,Plastic Moulding,Manufacturing,False,False,False,560058::Manufacturing,560058::MEGH,ACTIVE,2026-04-15,ENT-00195
UDYAM-KR-BLRU-2017-000093,UDYAM,Meghana Moulding Industries,MEGHANA MOULDING INDUSTRIES,"#26, B Extension, Peenya Industrial Area, Bangalore Urban, Karnataka - 560058",26 B EXTENSION PEENYA IND AREA BANGALORE URBAN KARNATAKA 560058,Bengaluru Urban,560058,Plastic Moulding,Manufacturing,False,False,False,560058::Manufacturing,560058::MEGH,CLOSED,2018-08-18,ENT-00195
KFBIS-FAC-BLRU-2024-000094,FACTORY,M/S Sr Foods Company,SR FOODS,"No. 116, B Extension, Electronic City, B'luru Urban, Karnataka - 560100",NO 116 B EXTENSION ELECTRONIC CITY B LURU URBAN KARNATAKA 560100,Bengaluru Urban,560100,Food Processing,Manufacturing,True,True,True,560100::Manufacturing,560100::SR F,DORMANT,2025-02-21,ENT-00196
GST-KA-BLRU-2022-000150,GST,Sri Foods Company,SRI FOODS,"No 116, B Extension, Electronic City, Bengaluru Urban, K'taka - 560100",NO 116 B EXTENSION ELECTRONIC CITY BANGALORE URBAN K TAKA 560100,Bengaluru Urban,560100,Food Processing,Manufacturing,True,True,True,560100::Manufacturing,560100::SRI ,CLOSED,2022-11-16,ENT-00196
LAB-KA-BLRU-2019-000097,LABOUR,M/S Sri Foods Company,SRI FOODS,"#116, B Extension, Electronic City, Bengaluru Urban, K'taka",116 B EXTENSION ELECTRONIC CITY BANGALORE URBAN K TAKA,Bengaluru Urban,560100,Food Processing,Manufacturing,False,False,True,560100::Manufacturing,560100::SRI ,CLOSED,2020-01-13,ENT-00196
KAR-SHOP-BLRU-2016-000132,SHOP,Sri Foods Company,SRI FOODS,"#116, B Extension, Electronic City, Bangalore Urban, Karnataka - 560100",116 B EXTENSION ELECTRONIC CITY BANGALORE URBAN KARNATAKA 560100,Bengaluru Urban,560100,Food Processing,Manufacturing,False,True,True,560100::Manufacturing,560100::SRI ,CLOSED,2016-10-16,ENT-00196
BBMP-TL-SOUT-2016-000076,BBMP,Prakruthi Bites Company,PRAKRUTHI BITES,"31, A Behind Metro, Bommanahalli, Bengaluru Urban, Karnataka - 560068",31 A BEHIND METRO BOMMANAHALLI BANGALORE URBAN KARNATAKA 560068,Bengaluru Urban,560068,Restaurant / Cafe,Service,False,True,True,560068::Service,560068::PRAK,CLOSED,2016-11-19,ENT-00197
GST-KA-BLRU-2020-000151,GST,PRAKRUTHI BITES COMPANY,PRAKRUTHI BITES,"31, A Behind Metro, Bommanahalli, B'luru Urban, Karnataka - 560068",31 A BEHIND METRO BOMMANAHALLI B LURU URBAN KARNATAKA 560068,Bengaluru Urban,560068,Restaurant / Cafe,Service,True,True,False,560068::Service,560068::PRAK,ACTIVE,2025-11-13,ENT-00197
BBMP-TL-WEST-2018-000077,BBMP,Kaveri Bakery LLP,KAVERI BAKERY,"No. 17, B Industrial Layout, Rajajinagar Industrial Suburb, Bengaluru Urban, Karnataka - 560059",NO 17 B IND LAYOUT RAJAJINAGAR IND SUBURB BANGALORE URBAN KARNATAKA 560059,Bengaluru Urban,560059,Food Processing,Manufacturing,True,False,False,560059::Manufacturing,560059::KAVE,CLOSED,2020-07-17,ENT-00198
GST-KA-BLRU-2020-000152,GST,Kaveri Bakery LLP,KAVERI BAKERY,"#17, B Industrial Layout, Rajajinagar Industrial Suburb, Bengaluru Urban, K'taka - 560059",17 B IND LAYOUT RAJAJINAGAR IND SUBURB BANGALORE URBAN K TAKA 560059,Bengaluru Urban,560059,Food Processing,Manufacturing,True,True,False,560059::Manufacturing,560059::KAVE,CLOSED,2022-07-13,ENT-00198
UDYAM-KR-BLRU-2015-000094,UDYAM,M/S Kaveri Bakery LLP,KAVERI BAKERY,"17, B Industrial Layout, Rajajinagar Industrial Suburb, B'luru Urban, K'taka - 560059",17 B IND LAYOUT RAJAJINAGAR IND SUBURB B LURU URBAN K TAKA 560059,Bengaluru Urban,560059,Food Processing,Manufacturing,False,False,False,560059::Manufacturing,560059::KAVE,DORMANT,2024-08-09,ENT-00198
KFBIS-FAC-BLRR-2024-000095,FACTORY,Udupi Eectronics LLP,UDUPI EECTRONICS,"#192, C Industrial Layout, Devanahalli, B'luru Rural, K'taka - 562110",192 C IND LAYOUT DEVANAHALLI B LURU RURAL K TAKA 562110,Bengaluru Rural,562110,Electronics Assembly,Manufacturing,False,False,False,562110::Manufacturing,562110::UDUP,ACTIVE,2026-04-24,ENT-00199
GST-KA-BLRR-2025-000153,GST,Uupi Electronics LLP,UUPI ELECTRONICS,"No 192, C Industrial Layout, Devanahalli, B'luru Rural, Karnataka - 562110",NO 192 C IND LAYOUT DEVANAHALLI B LURU RURAL KARNATAKA 562110,Bengaluru Rural,562110,Electronics Assembly,Manufacturing,True,False,False,562110::Manufacturing,562110::UUPI,ACTIVE,2025-09-01,ENT-00199
PCB/BLRR/CTO/2015/00087,KSPCB,Udupi Electronics LLP,UDUPI ELECTRONICS,"No 192, C Industrial Layout, Devanahalli, B'luru Rural, KA - 562110",NO 192 C IND LAYOUT DEVANAHALLI B LURU RURAL KA 562110,Bengaluru Rural,562110,Electronics Assembly,Manufacturing,True,False,False,562110::Manufacturing,562110::UDUP,CLOSED,2022-10-13,ENT-00199
LAB-KA-BLRR-2023-000098,LABOUR,Udupi Electronics LP,UDUPI ELECTRONICS LP,"#192, C Industrial Layout, Devanahalli, Bengaluru Rural, Karnataka - 562110",192 C IND LAYOUT DEVANAHALLI BANGALORE RURAL KARNATAKA 562110,Bengaluru Rural,562110,Electronics Assembly,Manufacturing,True,False,False,562110::Manufacturing,562110::UDUP,DORMANT,2024-01-29,ENT-00199
UDYAM-KR-BLRR-2023-000095,UDYAM,UDUPI ELECTRONICS LLP,UDUPI ELECTRONICS,"192, C Industrial Layout, Devanahalli, Bengaluru Rural, Karnataka - 562110",192 C IND LAYOUT DEVANAHALLI BANGALORE RURAL KARNATAKA 562110,Bengaluru Rural,562110,Electronics Assembly,Manufacturing,False,False,False,562110::Manufacturing,562110::UDUP,DORMANT,2023-09-01,ENT-00199
KFBIS-FAC-BLRR-2017-000096,FACTORY,Sri Moulding Works,SRI MOULDING WORKS,"No 256, Plot Extension, Bagalur, Bangalore Rural, Karnataka - 562157",NO 256 PLOT EXTENSION BAGALUR BANGALORE RURAL KARNATAKA 562157,Bengaluru Rural,562157,Plastic Moulding,Manufacturing,True,False,False,562157::Manufacturing,562157::SRI ,CLOSED,2019-12-29,ENT-00200
GST-KA-BLRR-2022-000154,GST,M/S SRI MOULDING WORKS,SRI MOULDING WORKS,"No 256, Plot Extension, Bagalur, Bengaluru Rural, K'taka - 562157",NO 256 PLOT EXTENSION BAGALUR BANGALORE RURAL K TAKA 562157,Bengaluru Rural,562157,Plastic Moulding,Manufacturing,True,True,False,562157::Manufacturing,562157::SRI ,DORMANT,2024-10-13,ENT-00200
PCB/BLRR/CTE/2025/00088,KSPCB,Sri Moulding Works,SRI MOULDING WORKS,"256, Plot Extension, Bagalur, Bengaluru Rural, K'taka - 562157",256 PLOT EXTENSION BAGALUR BANGALORE RURAL K TAKA 562157,Bengaluru Rural,562157,Plastic Moulding,Manufacturing,True,True,False,562157::Manufacturing,562157::SRI ,ACTIVE,2026-02-23,ENT-00200
KAR-SHOP-BLRR-2018-000133,SHOP,Sri Moulding Works,SRI MOULDING WORKS,"#256, Plot Extension, Bagalur, B'luru Rural, Karnataka - 562157",256 PLOT EXTENSION BAGALUR B LURU RURAL KARNATAKA 562157,Bengaluru Rural,562157,Plastic Moulding,Manufacturing,False,True,False,562157::Manufacturing,562157::SRI ,CLOSED,2020-12-24,ENT-00200
UDYAM-KR-BLRR-2018-000096,UDYAM,M/S Sri Moulding Works,SRI MOULDING WORKS,"No. 256, Plot Extension, Bagalur, B'luru Rural, KA - 562157",NO 256 PLOT EXTENSION BAGALUR B LURU RURAL KA 562157,Bengaluru Rural,562110,Plastic Moulding,Manufacturing,True,True,False,562110::Manufacturing,562110::SRI ,DORMANT,2024-11-06,ENT-00200
BBMP-TL-SOUT-2019-000078,BBMP,M/S Harsha Meals Associates,HARSHA MEALS ASSOCIATES,"No. 175, B 3rd Phase, Nanjangud Road, Mysuru, K'taka - 570018",NO 175 B 3RD PHASE NANJANGUD RD MYSURU K TAKA 570018,Mysuru,570018,Restaurant / Cafe,Service,False,False,True,570018::Service,570018::HARS,CLOSED,2019-08-30,ENT-00201
GST-KA-MYS-2018-000155,GST,Hrsha Meals Associates,HRSHA MEALS ASSOCIATES,"No 175, B 3rd Phase, Nanjangud Road, Mysuru, KA - 570018",NO 175 B 3RD PHASE NANJANGUD RD MYSURU KA 570018,Mysuru,570018,Restaurant / Cafe,Service,True,False,True,570018::Service,570018::HRSH,DORMANT,2024-01-30,ENT-00201
LAB-KA-MYS-2016-000099,LABOUR,Harsha Meals Associates,HARSHA MEALS ASSOCIATES,"No. 175, B 3rd Phase, Nanjangud Road, Mysuru, KA - 570018",NO 175 B 3RD PHASE NANJANGUD RD MYSURU KA 570018,Mysuru,570018,Restaurant / Cafe,Service,False,False,True,570018::Service,570018::HARS,CLOSED,2020-03-14,ENT-00201
KAR-SHOP-MYS-2022-000134,SHOP,Harsha Meals Associates,HARSHA MEALS ASSOCIATES,"#175, B 3rd Phase, Nanjangud Road, Mysuru, Karnataka - 570018",175 B 3RD PHASE NANJANGUD RD MYSURU KARNATAKA 570018,Mysuru,570018,Restaurant / Cafe,Service,False,False,True,570018::Service,570018::HARS,DORMANT,2024-04-08,ENT-00201
BBMP-TL-WEST-2017-000079,BBMP,Veda Agro Co,VEDA AGRO,"#125, B Extension, Rajajinagar Industrial Suburb, Bengaluru Urban, K'taka - 560059",125 B EXTENSION RAJAJINAGAR IND SUBURB BANGALORE URBAN K TAKA 560059,Bengaluru Urban,560059,Food Processing,Manufacturing,False,True,False,560059::Manufacturing,560059::VEDA,CLOSED,2018-01-30,ENT-00202
GST-KA-BLRU-2020-000156,GST,M/S Veda Agro Co,VEDA AGRO,"No 125, B Extension, Rajajinagar Industrial Suburb, B'luru Urban, Karnataka - 560059",NO 125 B EXTENSION RAJAJINAGAR IND SUBURB B LURU URBAN KARNATAKA 560059,Bengaluru Urban,560059,Food Processing,Manufacturing,True,True,False,560059::Manufacturing,560059::VEDA,CLOSED,2022-02-16,ENT-00202
KAR-SHOP-BLRU-2022-000135,SHOP,M/S Veda Agro Co,VEDA AGRO,"No. 125, B Extension, Rajajinagar Industrial Suburb, Bengaluru Urban, Karnataka - 560059",NO 125 B EXTENSION RAJAJINAGAR IND SUBURB BANGALORE URBAN KARNATAKA 560059,Bengaluru Urban,560059,Food Processing,Manufacturing,True,False,False,560059::Manufacturing,560059::VEDA,DORMANT,2024-02-28,ENT-00202
UDYAM-KR-BLRU-2024-000097,UDYAM,M/S Veda Agro Co,VEDA AGRO,"125, B Extension, Rajajinagar Industrial Suburb, Bengaluru Urban, K'taka - 560059",125 B EXTENSION RAJAJINAGAR IND SUBURB BANGALORE URBAN K TAKA 560059,Bengaluru Urban,560059,Food Processing,Manufacturing,True,False,False,560059::Manufacturing,560059::VEDA,DORMANT,2025-04-06,ENT-00202
BBMP-TL-BENG-2018-000080,BBMP,Siddhi Industries,SIDDHI INDUSTRIES,"48, Plot Service Road, Hoskote, B'luru Rural, Karnataka - 562114",48 PLOT SERVICE RD HOSKOTE B LURU RURAL KARNATAKA 562114,Bengaluru Rural,562114,Pharmacy / Medical Retail,Retail,True,False,False,562114::Retail,562114::SIDD,CLOSED,2020-10-17,ENT-00203
UDYAM-KR-BLRR-2015-000098,UDYAM,M/S Siddhi Industries,SIDDHI INDUSTRIES,"No. 48, Plot Service Road, Hoskote, Bengaluru Rural, K'taka - 562114",NO 48 PLOT SERVICE RD HOSKOTE BANGALORE RURAL K TAKA 562114,Bengaluru Rural,562114,Pharmacy / Medical Retail,Retail,True,False,False,562114::Retail,562114::SIDD,CLOSED,2022-06-28,ENT-00203
BBMP-TL-SOUT-2021-000081,BBMP,M/S Nisarga Clinic LLP,NISARGA CLINIC,"#274, Shed Industrial Layout, Bommanahalli, Bangalore Urban, K'taka - 560068",274 SHED IND LAYOUT BOMMANAHALLI BANGALORE URBAN K TAKA 560068,Bengaluru Urban,560066,Pharmacy / Medical Retail,Retail,False,False,True,560066::Retail,560066::NISA,DORMANT,2024-08-10,ENT-00204
GST-KA-BLRU-2022-000157,GST,Nisarga Clinic LLP,NISARGA CLINIC,"No 274, Shed Industrial Layout, Bommanahalli, Bengaluru Urban, Karnataka - 560068",NO 274 SHED IND LAYOUT BOMMANAHALLI BANGALORE URBAN KARNATAKA 560068,Bengaluru Urban,560068,Pharmacy / Medical Retail,Retail,False,True,False,560068::Retail,560068::NISA,DORMANT,2024-04-24,ENT-00204
KAR-SHOP-BLRU-2024-000136,SHOP,Nisarga Clinic LLP,NISARGA CLINIC,"274, Shed Industrial Layout, Bommanahalli, Bengaluru Urban, KA - 560068",274 SHED IND LAYOUT BOMMANAHALLI BANGALORE URBAN KA 560068,Bengaluru Urban,560068,Pharmacy / Medical Retail,Retail,True,True,True,560068::Retail,560068::NISA,ACTIVE,2026-02-09,ENT-00204
BBMP-TL-NORT-2017-000082,BBMP,Aarohi Solutions,AAROHI SOLUTIONS,"No 17, A 1st Cross, Hebbal Industrial Estate, Mysuru, KA - 570016",NO 17 A 1ST CRS HEBBAL IND ESTATE MYSURU KA 570016,Mysuru,570016,Food Processing,Manufacturing,False,False,True,570016::Manufacturing,570016::AARO,CLOSED,2019-05-07,ENT-00205
KFBIS-FAC-MYS-2020-000097,FACTORY,Aarohi Solutions,AAROHI SOLUTIONS,"No. 17, A 1st Crs, Hebbal Indl Area, Mysuru, K'taka - 570016",NO 17 A 1ST CRS HEBBAL INDL AREA MYSURU K TAKA 570016,Mysuru,570016,Food Processing,Manufacturing,False,False,False,570016::Manufacturing,570016::AARO,ACTIVE,2025-10-24,ENT-00205
UDYAM-KR-MYS-2020-000099,UDYAM,AAROHI SOLUTIONS,AAROHI SOLUTIONS,"No 17, A 1st Crs, Hebbal Industrial Area, Mysuru, KA - 570016",NO 17 A 1ST CRS HEBBAL IND AREA MYSURU KA 570016,Mysuru,570016,Food Processing,Manufacturing,True,True,True,570016::Manufacturing,570016::AARO,DORMANT,2024-11-24,ENT-00205
